id,client_id,date,created_at,paid,is_cycle_start,reminder_sent_at
512915bf-29dd-4472-b161-44be933ebfe2,7174f2be-ac9d-4845-b4c3-61dd0e7b8e09,2026-01-06,2026-06-23T18:06:00.744339+00:00,false,false,
2cdea947-d9f9-498f-bc27-0753d6e11245,fcd9cc40-9411-40f0-b3d3-60dc219673d1,2026-01-06,2026-06-23T18:06:00.744339+00:00,false,false,
5f5019a0-12d4-495b-9d20-b804133d58eb,18f589e1-eda1-401f-b912-2e7d4c04bcd3,2026-01-06,2026-06-23T18:06:01.06635+00:00,false,false,
591d2082-7365-4838-92ca-a39b5ee47bc4,0598ee4b-6408-4aa1-81a5-2d24c6496dbc,2026-01-07,2026-06-23T18:05:58.958317+00:00,false,false,
05e68a31-77b1-4c9a-8fdd-88b4cb771b15,14700324-8494-4bb7-8848-ad676750b54b,2026-01-07,2026-06-23T18:05:58.958317+00:00,false,false,
360b9975-e940-47b0-92aa-4f3c9c3264dc,4152285e-c772-4916-a089-db67c8258211,2026-01-07,2026-06-23T18:05:59.35978+00:00,false,false,
fe569c4e-7f9c-49f9-8ce1-c4aa8e2b5425,782dfa9c-3b2a-4160-9e80-88e5ac593c5e,2026-01-07,2026-06-23T18:05:59.35978+00:00,false,false,
06f64338-b8ff-4798-a7f2-15ecc73cbed6,e8f30cf6-364b-4d77-865d-441542781e85,2026-01-07,2026-06-23T18:05:59.720773+00:00,false,false,
943aee36-3296-4899-92b2-fc8146e8bdcb,f3384eb2-29d2-401d-a46b-68b50206ab4a,2026-01-07,2026-06-23T18:05:59.720773+00:00,false,false,
d5b8432e-0ffa-4cc9-a1a9-2ddf6c3df386,7bb4908d-0895-4e37-adea-6ff096b7ac26,2026-01-07,2026-06-23T18:05:59.720773+00:00,false,false,
76072bc9-5f47-408c-8fdd-246205a6e23b,c17dc22a-e4fd-4267-b688-d74e17f1e81b,2026-01-07,2026-06-23T18:06:00.407764+00:00,false,false,
3d67d9da-b96e-4fbe-89f8-c593c43e7431,395f0e1a-54ef-408c-a16d-76879c70a152,2026-01-08,2026-06-23T18:05:58.958317+00:00,false,false,
3124e181-9bee-4940-80f6-ac3b5edf79fe,52d7a714-07fe-4e26-9730-0380f30a68fb,2026-01-08,2026-06-23T18:05:59.35978+00:00,false,false,
c758a3fa-109f-4af0-bec2-b4fd53085d22,4152285e-c772-4916-a089-db67c8258211,2026-01-08,2026-06-23T18:05:59.35978+00:00,false,false,
7348ae18-2329-4932-b458-ea8d4c4c937d,f3384eb2-29d2-401d-a46b-68b50206ab4a,2026-01-08,2026-06-23T18:05:59.720773+00:00,false,false,
26921a2b-9e42-4c82-a3c5-c3a61c9fec5d,9a91128d-8ac8-4118-a239-c4c7f9f89c97,2026-01-08,2026-06-23T18:05:59.720773+00:00,false,false,
acb41109-2b8a-49bc-9d74-1edeb9cf0e50,397a0b5c-8da1-46c6-ab6e-563cd019a004,2026-01-08,2026-06-23T18:06:00.062078+00:00,false,false,
59e98d2e-f9ce-46a6-81c6-2b8590b7f424,ee6c5f4a-4d14-4f5b-a33b-642af9226ea1,2026-01-08,2026-06-23T18:06:00.062078+00:00,false,false,
cf295c38-3551-43c4-84e5-09127fe02a5b,b5903cc3-5194-48c4-a910-5144dd45b40d,2026-01-08,2026-06-23T18:06:00.407764+00:00,false,false,
07b8eab3-3784-4c6d-8e82-47e7959dee19,17e07507-46d6-4367-a3bf-ccba9c8186c6,2026-01-08,2026-06-23T18:06:00.407764+00:00,false,false,
76de4589-c038-4431-bd02-22f3de106ca0,b0fa8680-98db-42ac-9f90-5db0c643517c,2026-01-08,2026-06-23T18:06:00.744339+00:00,false,false,
c2ea65be-d736-4a71-bf3e-c16a1b0eb062,18f589e1-eda1-401f-b912-2e7d4c04bcd3,2026-01-08,2026-06-23T18:06:01.06635+00:00,false,false,
35564a94-e38b-424f-a88e-ac3b8d2ee9d3,0598ee4b-6408-4aa1-81a5-2d24c6496dbc,2026-01-11,2026-06-23T18:05:58.958317+00:00,false,false,
b23f3593-941a-4f7f-a504-402cf75cfa6e,cabd581d-4ab9-46f7-974c-a850daadda78,2026-01-11,2026-06-23T18:05:58.958317+00:00,false,false,
f53e865d-a4df-45a5-bcbc-0882ce0ab6e4,4152285e-c772-4916-a089-db67c8258211,2026-01-11,2026-06-23T18:05:59.35978+00:00,false,false,
26b553a7-66b0-4e2c-8706-421f231512c9,5db78425-c629-42ea-bfae-3a3c6545e2cc,2026-01-11,2026-06-23T18:05:59.35978+00:00,false,false,
c5b4c951-8708-4f4a-a6c5-b9ca747645b4,7bb4908d-0895-4e37-adea-6ff096b7ac26,2026-01-11,2026-06-23T18:05:59.720773+00:00,false,false,
baba7251-9c7b-4380-9e4d-10b4c2e3f20d,ee6c5f4a-4d14-4f5b-a33b-642af9226ea1,2026-01-11,2026-06-23T18:06:00.062078+00:00,false,false,
8d557aee-3cc2-4fed-9db9-adf7ff00c81b,2fae042c-eb09-4048-8d23-d6a372efc674,2026-01-11,2026-06-23T18:06:00.062078+00:00,false,false,
a4e2dccd-0e0c-4048-849e-a34becc9d080,ca2628de-df8d-418c-9755-cabeaf2dee9e,2026-01-11,2026-06-23T18:06:00.062078+00:00,false,false,
e52445af-784c-4437-9593-f37e90aad31d,b5903cc3-5194-48c4-a910-5144dd45b40d,2026-01-11,2026-06-23T18:06:00.407764+00:00,false,false,
f3c1c6ce-aa4d-4666-999f-e0fc76717512,94ea8693-9438-4f85-9d0d-ec219422f459,2026-01-11,2026-06-23T18:06:00.744339+00:00,false,false,
66e9be6e-78be-4c47-9e17-fa6115ab751d,395f0e1a-54ef-408c-a16d-76879c70a152,2026-01-12,2026-06-23T18:05:58.958317+00:00,false,false,
5ecc2c50-4748-480e-b74f-432ef1f32a21,4d86178e-3b4d-42e5-b60a-b82de74fd9d7,2026-01-12,2026-06-23T18:05:58.958317+00:00,false,false,
ce42b116-0a13-4fdc-b4f0-e6a6b9938621,1190382c-762a-408d-97f7-845b94dd0da7,2026-01-12,2026-06-23T18:05:59.35978+00:00,false,false,
ffae67bc-fa99-4a3e-979a-1af632e5a022,5db78425-c629-42ea-bfae-3a3c6545e2cc,2026-01-12,2026-06-23T18:05:59.35978+00:00,false,false,
551a40ab-eeb5-440a-a2c0-499cee683d47,6995156c-e98e-446e-b830-006cc7a2af46,2026-01-12,2026-06-23T18:05:59.720773+00:00,false,false,
09cd3dde-021a-40e9-99c5-bd0e5f87f187,397a0b5c-8da1-46c6-ab6e-563cd019a004,2026-01-12,2026-06-23T18:06:00.062078+00:00,false,false,
c889dbfc-56e9-4330-bccb-7095f834d784,2fae042c-eb09-4048-8d23-d6a372efc674,2026-01-12,2026-06-23T18:06:00.062078+00:00,false,false,
679b74db-a4b1-48dd-8209-543ed5e8714b,f23a6006-b33a-42cf-9617-e14f4e86ec17,2026-01-12,2026-06-23T18:06:00.062078+00:00,false,false,
80658a9c-1f0d-4870-9a48-57103317d8dd,e3a14a2a-b83d-4214-b1dd-3b85b3aa5673,2026-01-12,2026-06-23T18:06:00.407764+00:00,false,false,
965575c1-98aa-45dc-b2f7-7ab8fae71c12,c17dc22a-e4fd-4267-b688-d74e17f1e81b,2026-01-12,2026-06-23T18:06:00.407764+00:00,false,false,
684f990a-f9e9-4a23-acab-074af48a9547,7174f2be-ac9d-4845-b4c3-61dd0e7b8e09,2026-01-12,2026-06-23T18:06:00.744339+00:00,false,false,
87ca0859-8b75-4ae9-a049-af3fda8ff1f1,fcd9cc40-9411-40f0-b3d3-60dc219673d1,2026-01-12,2026-06-23T18:06:00.744339+00:00,false,false,
69975a18-ff2c-49ea-9caa-eecc37a7f1f7,719bfaa7-5cbe-448e-8853-7325634aa4bc,2026-01-12,2026-06-23T18:06:00.744339+00:00,false,false,
c7d47e54-d355-4e23-aa5b-03fb828ca45d,14700324-8494-4bb7-8848-ad676750b54b,2026-01-13,2026-06-23T18:05:58.958317+00:00,false,false,
459df574-6c85-4513-b8b9-2b46be717ec5,52d7a714-07fe-4e26-9730-0380f30a68fb,2026-01-13,2026-06-23T18:05:59.35978+00:00,false,false,
65a43a70-6fdd-4401-a79e-f6688ae77bf6,e8f30cf6-364b-4d77-865d-441542781e85,2026-01-13,2026-06-23T18:05:59.720773+00:00,false,false,
aee55c38-0df9-468f-9a04-93531c4ad377,6995156c-e98e-446e-b830-006cc7a2af46,2026-01-13,2026-06-23T18:05:59.720773+00:00,false,false,
29b48f74-9c73-43fe-8682-71c23509b3ca,ee6c5f4a-4d14-4f5b-a33b-642af9226ea1,2026-01-13,2026-06-23T18:06:00.062078+00:00,false,false,
8dfdf079-0af3-4eb0-af32-e9701ec5bf3d,e3a14a2a-b83d-4214-b1dd-3b85b3aa5673,2026-01-13,2026-06-23T18:06:00.407764+00:00,false,false,
06772e17-cc82-417d-aa5c-b37dd84598a2,17e07507-46d6-4367-a3bf-ccba9c8186c6,2026-01-13,2026-06-23T18:06:00.407764+00:00,false,false,
cc2ccbf1-26aa-4509-a776-eccdd3fdac80,7174f2be-ac9d-4845-b4c3-61dd0e7b8e09,2026-01-13,2026-06-23T18:06:00.744339+00:00,false,false,
79ba49da-b3da-44c6-b07f-28696f4279bd,fcd9cc40-9411-40f0-b3d3-60dc219673d1,2026-01-13,2026-06-23T18:06:00.744339+00:00,false,false,
96cde5d3-fb6e-4466-bda7-43f3634f9779,18f589e1-eda1-401f-b912-2e7d4c04bcd3,2026-01-13,2026-06-23T18:06:01.06635+00:00,false,false,
79c59a11-5c10-4b61-80f5-5a743cfcd835,0598ee4b-6408-4aa1-81a5-2d24c6496dbc,2026-01-14,2026-06-23T18:05:58.958317+00:00,false,false,
b2aef924-28bc-4974-87c1-44a4e54defc0,14700324-8494-4bb7-8848-ad676750b54b,2026-01-14,2026-06-23T18:05:58.958317+00:00,false,false,
a437a6ee-7fd1-439b-8242-33f1fd2f3d33,4152285e-c772-4916-a089-db67c8258211,2026-01-14,2026-06-23T18:05:59.35978+00:00,false,false,
8aa6e6fd-1852-46ee-b934-f09f0264cb0d,5db78425-c629-42ea-bfae-3a3c6545e2cc,2026-01-14,2026-06-23T18:05:59.35978+00:00,false,false,
b492ec66-2359-4612-aae6-209095dcd0e0,782dfa9c-3b2a-4160-9e80-88e5ac593c5e,2026-01-14,2026-06-23T18:05:59.35978+00:00,false,false,
1bc2e30d-ec5f-46e4-a090-100c5ee6233d,e8f30cf6-364b-4d77-865d-441542781e85,2026-01-14,2026-06-23T18:05:59.720773+00:00,false,false,
998b5c44-d7fd-4a07-b0cf-5cc42088733f,7bb4908d-0895-4e37-adea-6ff096b7ac26,2026-01-14,2026-06-23T18:05:59.720773+00:00,false,false,
19a4fab0-aeb5-40ed-a664-24cf611d1c5c,9a91128d-8ac8-4118-a239-c4c7f9f89c97,2026-01-14,2026-06-23T18:05:59.720773+00:00,false,false,
9ee41743-f05c-4ea3-bbd8-28232f65fa38,397a0b5c-8da1-46c6-ab6e-563cd019a004,2026-01-14,2026-06-23T18:06:00.062078+00:00,false,false,
905e43b6-c3f9-4e5b-8b2a-67d78f55937f,c17dc22a-e4fd-4267-b688-d74e17f1e81b,2026-01-14,2026-06-23T18:06:00.407764+00:00,false,false,
a2031e78-892e-423f-a07e-ae7365c81e6d,17e07507-46d6-4367-a3bf-ccba9c8186c6,2026-01-14,2026-06-23T18:06:00.407764+00:00,false,false,
4f4f237e-8217-4dd1-b54e-efe739f37478,395f0e1a-54ef-408c-a16d-76879c70a152,2026-01-15,2026-06-23T18:05:58.958317+00:00,false,false,
5039088e-2da5-4ef3-8c44-db63b41a7cc5,e8f30cf6-364b-4d77-865d-441542781e85,2026-01-15,2026-06-23T18:05:59.720773+00:00,false,false,
f998d043-0f0c-464a-b667-84ccf75d2b9a,f3384eb2-29d2-401d-a46b-68b50206ab4a,2026-01-15,2026-06-23T18:05:59.720773+00:00,false,false,
ef1c4347-c973-45b1-9bbd-1c3db7fd964f,9a91128d-8ac8-4118-a239-c4c7f9f89c97,2026-01-15,2026-06-23T18:05:59.720773+00:00,false,false,
fcca7adf-c066-4614-8636-f902a77f9ee4,397a0b5c-8da1-46c6-ab6e-563cd019a004,2026-01-15,2026-06-23T18:06:00.062078+00:00,false,false,
98cf4c33-6c44-4e1c-addb-9e4b834d89de,b5903cc3-5194-48c4-a910-5144dd45b40d,2026-01-15,2026-06-23T18:06:00.407764+00:00,false,false,
6440dedb-f07e-4681-8185-f7cde5d2ef0a,17e07507-46d6-4367-a3bf-ccba9c8186c6,2026-01-15,2026-06-23T18:06:00.407764+00:00,false,false,
78bdf299-1f93-4784-9e22-37139ee2a3a3,b0fa8680-98db-42ac-9f90-5db0c643517c,2026-01-15,2026-06-23T18:06:00.744339+00:00,false,false,
d3a56e45-da8d-4963-8b83-4192f3bb850b,18f589e1-eda1-401f-b912-2e7d4c04bcd3,2026-01-15,2026-06-23T18:06:01.06635+00:00,false,false,
f53b7b34-af1a-404a-b986-0af157e13909,cabd581d-4ab9-46f7-974c-a850daadda78,2026-01-18,2026-06-23T18:05:58.958317+00:00,false,false,
cf73d3f9-0301-4155-b01e-882ccfe07417,4152285e-c772-4916-a089-db67c8258211,2026-01-18,2026-06-23T18:05:59.35978+00:00,false,false,
aa74c56c-25a9-4bf0-83e9-6d603ce76340,1190382c-762a-408d-97f7-845b94dd0da7,2026-01-18,2026-06-23T18:05:59.35978+00:00,false,false,
d5eabb32-18c5-4250-b304-0a6274014478,5db78425-c629-42ea-bfae-3a3c6545e2cc,2026-01-18,2026-06-23T18:05:59.35978+00:00,false,false,
cfa7db78-08c0-43aa-9fe2-798900483f3a,7bb4908d-0895-4e37-adea-6ff096b7ac26,2026-01-18,2026-06-23T18:05:59.720773+00:00,false,false,
dad83133-af87-4712-aacb-b5a148bf1344,ee6c5f4a-4d14-4f5b-a33b-642af9226ea1,2026-01-18,2026-06-23T18:06:00.062078+00:00,false,false,
4e5a204d-d31e-44cd-9054-0352f2571b2d,2fae042c-eb09-4048-8d23-d6a372efc674,2026-01-18,2026-06-23T18:06:00.062078+00:00,false,false,
3ae5ac5e-34be-4ea1-a41d-6ee190115d60,ca2628de-df8d-418c-9755-cabeaf2dee9e,2026-01-18,2026-06-23T18:06:00.062078+00:00,false,false,
5c0b8597-133d-45fc-b7e2-acfb32daab9b,b5903cc3-5194-48c4-a910-5144dd45b40d,2026-01-18,2026-06-23T18:06:00.407764+00:00,false,false,
3bcb9066-5709-405e-b631-940c578e460f,94ea8693-9438-4f85-9d0d-ec219422f459,2026-01-18,2026-06-23T18:06:00.744339+00:00,false,false,
6f5e4f18-7995-493d-8792-8aa2a0719846,719bfaa7-5cbe-448e-8853-7325634aa4bc,2026-01-18,2026-06-23T18:06:00.744339+00:00,false,false,
b41ff6a9-2e36-4268-b690-805f24b0b8a5,395f0e1a-54ef-408c-a16d-76879c70a152,2026-01-19,2026-06-23T18:05:58.958317+00:00,false,false,
01016a10-b4ab-4ded-9277-04758abda169,4d86178e-3b4d-42e5-b60a-b82de74fd9d7,2026-01-19,2026-06-23T18:05:58.958317+00:00,false,false,
7cb09901-c825-47a2-a917-c0d2d6376c23,5db78425-c629-42ea-bfae-3a3c6545e2cc,2026-01-19,2026-06-23T18:05:59.35978+00:00,false,false,
ff12f020-46c4-4cf5-b067-efedb47d6b1d,6995156c-e98e-446e-b830-006cc7a2af46,2026-01-19,2026-06-23T18:05:59.720773+00:00,false,false,
87cc620d-8cef-47a0-a2b8-814df907adf5,2fae042c-eb09-4048-8d23-d6a372efc674,2026-01-19,2026-06-23T18:06:00.062078+00:00,false,false,
5c662b57-3b73-4f16-9e1f-1f931284913a,e3a14a2a-b83d-4214-b1dd-3b85b3aa5673,2026-01-19,2026-06-23T18:06:00.407764+00:00,false,false,
1eb4c8f9-84d9-425e-aa93-c3d774e6fdbc,c17dc22a-e4fd-4267-b688-d74e17f1e81b,2026-01-19,2026-06-23T18:06:00.407764+00:00,false,false,
8de75627-3303-4ca1-abbb-467a57d6a4fd,7174f2be-ac9d-4845-b4c3-61dd0e7b8e09,2026-01-19,2026-06-23T18:06:00.744339+00:00,false,false,
888d032e-71a1-46be-9eac-8b22727ba42a,b0fa8680-98db-42ac-9f90-5db0c643517c,2026-01-19,2026-06-23T18:06:00.744339+00:00,false,false,
ffa874a5-2d3a-4c24-8036-bceb4260a8c2,719bfaa7-5cbe-448e-8853-7325634aa4bc,2026-01-19,2026-06-23T18:06:00.744339+00:00,false,false,
38717084-8479-44dc-b32a-646b2d7b223a,cabd581d-4ab9-46f7-974c-a850daadda78,2026-01-20,2026-06-23T18:05:58.958317+00:00,false,false,
b4aa2a82-758e-4fb8-afa2-b0d2eb0f88e5,4d86178e-3b4d-42e5-b60a-b82de74fd9d7,2026-01-20,2026-06-23T18:05:58.958317+00:00,false,false,
a5b5a1d3-2aff-48ab-93a2-8def8aae0304,14700324-8494-4bb7-8848-ad676750b54b,2026-01-20,2026-06-23T18:05:58.958317+00:00,false,false,
ab3c1e1c-3bb8-47eb-86b6-a2618a6c6d94,52d7a714-07fe-4e26-9730-0380f30a68fb,2026-01-20,2026-06-23T18:05:59.35978+00:00,false,false,
b4b0f09b-a39c-47e7-bf25-95a68603ae2e,e8f30cf6-364b-4d77-865d-441542781e85,2026-01-20,2026-06-23T18:05:59.720773+00:00,false,false,
f0412422-07eb-40f1-ba2a-c0c10278a8ad,6995156c-e98e-446e-b830-006cc7a2af46,2026-01-20,2026-06-23T18:05:59.720773+00:00,false,false,
6a403c36-8a63-4bc6-9d26-41247b66b3b0,9a91128d-8ac8-4118-a239-c4c7f9f89c97,2026-01-20,2026-06-23T18:05:59.720773+00:00,false,false,
bf7e280a-7db8-4d92-815c-5ad99077db4f,e3a14a2a-b83d-4214-b1dd-3b85b3aa5673,2026-01-20,2026-06-23T18:06:00.407764+00:00,false,false,
59055ddf-db2d-442f-a261-472d73a5f40c,17e07507-46d6-4367-a3bf-ccba9c8186c6,2026-01-20,2026-06-23T18:06:00.407764+00:00,false,false,
39d4dd9c-a622-4793-a8b0-2441c8ac3c83,fcd9cc40-9411-40f0-b3d3-60dc219673d1,2026-01-20,2026-06-23T18:06:00.744339+00:00,false,false,
e8907995-5158-4bab-b33a-ae763ebbad35,18f589e1-eda1-401f-b912-2e7d4c04bcd3,2026-01-20,2026-06-23T18:06:01.06635+00:00,false,false,
b3c2bfdc-4868-40a0-9478-ba63d11622d2,0598ee4b-6408-4aa1-81a5-2d24c6496dbc,2026-01-21,2026-06-23T18:05:58.958317+00:00,false,false,
96434877-8aef-4b78-aad0-afca713ef4ff,14700324-8494-4bb7-8848-ad676750b54b,2026-01-21,2026-06-23T18:05:58.958317+00:00,false,false,
34f6ca5e-3543-45f0-a1f3-46c5446ff0a5,782dfa9c-3b2a-4160-9e80-88e5ac593c5e,2026-01-21,2026-06-23T18:05:59.35978+00:00,false,false,
068ee4ff-386d-4965-8059-a1d3dddb41c6,e8f30cf6-364b-4d77-865d-441542781e85,2026-01-21,2026-06-23T18:05:59.720773+00:00,false,false,
e116fc44-6e34-4bb4-9f95-72db9e80ac4c,f3384eb2-29d2-401d-a46b-68b50206ab4a,2026-01-21,2026-06-23T18:05:59.720773+00:00,false,false,
95facceb-655d-43d9-934a-b2805f910240,7bb4908d-0895-4e37-adea-6ff096b7ac26,2026-01-21,2026-06-23T18:05:59.720773+00:00,false,false,
7141d76c-351b-4442-8803-772ae0a95fbb,9a91128d-8ac8-4118-a239-c4c7f9f89c97,2026-01-21,2026-06-23T18:05:59.720773+00:00,false,false,
9a07e1ea-ec6c-474a-93a0-39ec3f899498,ca2628de-df8d-418c-9755-cabeaf2dee9e,2026-01-21,2026-06-23T18:06:00.062078+00:00,false,false,
61617d0b-4ceb-4a64-9dc4-2c260de1a31d,c17dc22a-e4fd-4267-b688-d74e17f1e81b,2026-01-21,2026-06-23T18:06:00.407764+00:00,false,false,
cecaf070-cb6c-494f-b393-60ad998e561f,395f0e1a-54ef-408c-a16d-76879c70a152,2026-01-22,2026-06-23T18:05:58.958317+00:00,false,false,
7a511959-accb-41d4-8721-5f48457149c9,52d7a714-07fe-4e26-9730-0380f30a68fb,2026-01-22,2026-06-23T18:05:59.35978+00:00,false,false,
1f13ba93-8233-48bf-b32b-e2bb7e298bfc,782dfa9c-3b2a-4160-9e80-88e5ac593c5e,2026-01-22,2026-06-23T18:05:59.35978+00:00,false,false,
2e9cab18-d0e3-4144-abd8-6eb0d6a91bc5,9a91128d-8ac8-4118-a239-c4c7f9f89c97,2026-01-22,2026-06-23T18:05:59.720773+00:00,false,false,
8d4cba02-ee08-4be6-8ddb-b11b0a210893,397a0b5c-8da1-46c6-ab6e-563cd019a004,2026-01-22,2026-06-23T18:06:00.062078+00:00,false,false,
5c7757d6-7eec-4404-8e7f-cd402da057ff,b5903cc3-5194-48c4-a910-5144dd45b40d,2026-01-22,2026-06-23T18:06:00.407764+00:00,false,false,
